"pop_no"	"model"	"gene.flow.intensity.per.generation"	"qpAdm.setup"	"simulation.replicate"	"number"	"fit_criteria1"	"fit_criteria2"	"fit_criteria3"	"odds_maxdist"	"odds_avgdist"	"FPR_maxdist"	"FPR_avgdist"	"FNR_maxdist"	"FNR_avgdist"	"FDR_maxdist"	"FDR_avgdist"
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.255683587667393	0.210084033613445	0.00373715353472438	0.00360144057623049	0.873325213154689	0.851428571428571	0.103448275862069	0.103448275862069
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.112810707456979	0.0978172999191593	0.00464354001638896	0.00538938291565616	0.765133171912833	0.741046831955923	0.149122807017544	0.175438596491228
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.153173483779972	0.126170798898072	0.0076163610719323	0.00853994490358127	0.815837937384899	0.790393013100437	0.21259842519685	0.244094488188976
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.154107648725212	0.126659292035398	0.00821529745042493	0.00829646017699115	0.792279411764706	0.755458515283843	0.204225352112676	0.211267605633803
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.163972286374134	0.131630648330059	0.0101039260969977	0.0103845074375526	0.744718309859155	0.695095948827292	0.194444444444444	0.205555555555556
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.158620689655172	0.134496342149691	0.00344827586206897	0.00506471581316826	0.824275362318841	0.809623430962343	0.110091743119266	0.165137614678899
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.164790372670807	0.140007598784195	0.00368788819875776	0.00531914893617021	0.914016489988221	0.913161465400271	0.206521739130435	0.304347826086957
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.131322957198444	0.118914758514528	0.00214007782101167	0.00250144314027323	0.924444444444444	0.920711974110032	0.17741935483871	0.209677419354839
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.234193011647255	0.208061889250814	0.00436772046589018	0.00285016286644951	0.901420959147424	0.88454011741683	0.159090909090909	0.106060606060606
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.167253521126761	0.146177487514406	0.00352112676056338	0.00345754898194391	0.892397660818713	0.879106438896189	0.163636363636364	0.163636363636364
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.212251587789387	0.174240920817623	0.00245851259987707	0.00317523318118674	0.939189189189189	0.932801822323462	0.16	0.213333333333333
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.21298593879239	0.192518804635088	0.00351530190239868	0.00264281357999593	0.913592233009709	0.901795142555438	0.160377358490566	0.122641509433962
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.165242718446602	0.140874524714829	0.00485436893203883	0.00494296577946768	0.943595769682726	0.936572199730094	0.342465753424658	0.356164383561644
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.182631160572337	0.15620749951428	0.00139109697933227	0.00213716728191179	0.914036996735582	0.906716417910448	0.0813953488372093	0.127906976744186
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.183644480519481	0.155507131537242	0.00507305194805195	0.00475435816164818	0.925966850828729	0.913375796178344	0.271739130434783	0.260869565217391
"18 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.17492596248766	0.149729520865533	0.00217176702862784	0.00193199381761978	0.937923250564334	0.927741935483871	0.166666666666667	0.151515151515152
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.188679245283019	0.153718091009989	0.005431675242996	0.00305216426193119	0.878787878787879	0.84115523465704	0.191919191919192	0.111111111111111
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.110812264658419	0.0960721868365181	0.00376546530392684	0.00398089171974522	0.798543689320388	0.773480662983425	0.144329896907216	0.154639175257732
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.184676958261864	0.156572704437622	0.00514579759862779	0.00307005302818867	0.797213622291022	0.754010695187166	0.120805369127517	0.0738255033557047
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.1699604743083	0.135031498219666	0.00338791643139469	0.00328677074774034	0.82890365448505	0.791075050709939	0.104347826086957	0.104347826086957
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.2220583898555	0.186712485681558	0.00235918608080212	0.000286368843069874	0.843293492695883	0.808282208588957	0.0634920634920635	0.00793650793650794
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.143878954607978	0.118945102260495	0.00495185694635488	0.00215285252960172	0.848948374760994	0.798642533936652	0.185567010309278	0.0824742268041237
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.195071868583162	0.15771526001705	0.00440011733646231	0.00397840295538505	0.869172932330827	0.841441441441441	0.147058823529412	0.137254901960784
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.224537716466099	0.189620758483034	0.00792486058115644	0.00598802395209581	0.797385620915033	0.757894736842105	0.148351648351648	0.115384615384615
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.167323943661972	0.134410073911853	0.00873239436619718	0.0079386805365453	0.787878787878788	0.739307535641548	0.197452229299363	0.184713375796178
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.175602836879433	0.146651909241837	0.00340425531914894	0.00359712230215827	0.87075928917609	0.850943396226415	0.130434782608696	0.141304347826087
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. rot."	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.152624443153206	0.130938806537438	0.00271160178190974	0.00209045990117826	0.937817258883249	0.924528301886792	0.222222222222222	0.174603174603175
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. rot."	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.211798443260959	0.191300845751108	0.00225317492830807	0.00120821586790173	0.918762088974855	0.906315789473684	0.115789473684211	0.0631578947368421
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. rot."	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.193337299226651	0.16605309048634	0.00257783065635534	0.00213136988955629	0.913846153846154	0.899649941656943	0.134020618556701	0.11340206185567
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. rot."	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.150819672131148	0.136787959611355	0.00135004821600771	0.00133358734997142	0.918158567774936	0.910863509749304	0.0985915492957746	0.0985915492957746
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. rot."	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.210378117457763	0.175849941383353	0.00321802091713596	0.00390777647518562	0.9282982791587	0.921111111111111	0.175824175824176	0.21978021978022
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. rot."	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.140038314176245	0.12857955622985	0.00134099616858238	0.0018964536317087	0.946648426812586	0.946902654867257	0.152173913043478	0.217391304347826
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. rot."	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.158270604130477	0.138709677419355	0.00135109052306505	0.0015180265654649	0.948780487804878	0.94391244870041	0.142857142857143	0.163265306122449
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. rot."	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.183015529781797	0.155308120560568	0.0037350108118734	0.00345555768861586	0.928034371643394	0.915945611866502	0.22093023255814	0.209302325581395
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. rot."	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.22411003236246	0.182724252491694	0.00303398058252427	0.00293140512018761	0.944945848375451	0.93475935828877	0.197368421052632	0.197368421052632
"18 demes"	"2-way"	"10-3 to 10-2"	"prox. rot."	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.214530776992936	0.181157998037291	0.00262361251261352	0.00157016683022571	0.93038570084666	0.914409534127844	0.149425287356322	0.0919540229885057
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. non-rot."	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.217940999397953	0.179935841353164	0	0	0.998618784530387	0.99837925445705	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. non-rot."	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.163981588032221	0.145202377582791	0.000287686996547756	0.000283045570336824	1	1	1	1
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. non-rot."	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.207317073170732	0.181585677749361	0.000290360046457607	0.000284171639670361	0.995798319327731	0.995305164319249	0.25	0.25
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. non-rot."	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.141982182628062	0.127542605827378	0.000278396436525612	0.000274876305662452	0.996078431372549	0.995689655172414	0.333333333333333	0.333333333333333
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. non-rot."	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.1326362135388	0.110331804693822	0	0	0.99792531120332	0.997555012224939	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. non-rot."	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.134286515278946	0.111538461538462	0	0	0.993736951983299	0.992610837438424	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. non-rot."	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.181554524361949	0.155089311029203	0	0	1	1	NA	NA
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. non-rot."	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.196407879490151	0.171631205673759	0	0	0.998525073746313	0.998347107438017	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. non-rot."	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.19976838448176	0.164699269252389	0	0	0.994202898550725	0.993174061433447	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. non-rot."	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.223628691983122	0.189220855301699	0.000301386377335744	0.000292911540714704	0.997304582210243	0.996904024767802	0.333333333333333	0.333333333333333
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. rot."	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.172496502098741	0.152229424474563	0.000199880071956826	0.000196425063838146	0.995365005793743	0.994838709677419	0.2	0.2
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. rot."	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.167745732783991	0.130699088145897	0	0.000379939209726444	0.995321637426901	0.997093023255814	0	0.5
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. rot."	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.174139311449159	0.149745197961584	0	0	0.996551724137931	0.996073298429319	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. rot."	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.203044641020366	0.167964849211104	0.000822875951450319	0.000798881565807869	0.997973657548126	0.997621878715815	0.666666666666667	0.666666666666667
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. rot."	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.182953419226957	0.149460708782743	0	0	0.998916576381365	0.998711340206186	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. rot."	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.180555555555556	0.158571702822039	0	0.000191975427145325	0.994582881906826	0.995157384987893	0	0.2
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. rot."	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.153547886777821	0.132254995242626	0	0	0.993686868686869	0.992805755395683	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. rot."	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.140224206726202	0.123782771535581	0.00038001140034201	0.000374531835205993	0.991869918699187	0.990922844175492	0.25	0.25
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. rot."	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.169508132471095	0.144171779141104	0	0	1	1	NA	NA
"18 demes"	"2-way"	"10-4 to 10-3"	"dist. rot."	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.215969118244616	0.185148514851485	0	0	0.99623706491063	0.99572192513369	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. non-rot."	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.202805376972531	0.167659574468085	0.000584453535943892	0.000567375886524823	0.998559077809798	0.998307952622673	0.666666666666667	0.666666666666667
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. non-rot."	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.152475247524752	0.135768051296348	0	0	0.99443413729128	0.993839835728953	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. non-rot."	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.140883977900552	0.129958960328317	0.00110497237569061	0.00109439124487004	0.996078431372549	0.995789473684211	0.666666666666667	0.666666666666667
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. non-rot."	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.233182503770739	0.202706678434834	0	0	0.998706338939198	0.998548621190131	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. non-rot."	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.185549132947977	0.153219004779308	0.00115606936416185	0.00112454315434355	0.998442367601246	0.998165137614679	0.8	0.8
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. non-rot."	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.145839055204614	0.128482553421693	0.000274649821477616	0	0.99623352165725	0.993684210526316	0.333333333333333	0
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. non-rot."	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.190201729106628	0.158160403813797	0.000288184438040346	0.000280426247896803	0.996969696969697	0.99645390070922	0.333333333333333	0.333333333333333
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. non-rot."	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.177008864741207	0.150684931506849	0	0	0.998384491114701	0.998144712430427	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. non-rot."	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.207732256203116	0.170254403131115	0	0.000279563880346659	0.995833333333333	0.996715927750411	0	0.333333333333333
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. non-rot."	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.162383507483762	0.142698500832871	0	0	0.994782608695652	0.994163424124514	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. rot."	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.235087719298246	0.202814070351759	0	0	0.998244073748903	0.998017839444995	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. rot."	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.145489443378119	0.127953127953128	0	0.000189000189000189	0.990765171503958	0.991137370753324	0	0.142857142857143
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. rot."	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.202702702702703	0.162504802151364	0	0	0.994117647058824	0.99290780141844	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. rot."	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.169541356330851	0.140481651376147	0	0	0.996531791907514	0.995918367346939	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. rot."	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.156814293860483	0.138421249532361	0	0.000187055742611298	0.998787878787879	1	0	1
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. rot."	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.151075066012825	0.131442343344457	0.000377216144851	0.000370782350760104	0.995006242197253	0.994358251057828	0.333333333333333	0.333333333333333
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. rot."	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.209292846953332	0.173190984578885	0	0	0.998052580331061	0.997716894977169	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. rot."	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.217025641025641	0.191604739907612	0	0	0.995274102079395	0.994758909853249	0	0
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. rot."	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.174562101910828	0.15366568914956	0.000199044585987261	0	0.997719498289624	0.99618320610687	0.333333333333333	0
"18 demes"	"2-way"	"10-4 to 10-3"	"prox. rot."	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.160353778119592	0.139539274924471	0	0	0.998800959232614	0.998646820027064	0	0
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. non-rot."	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.221419975932611	0.194820482636845	0.000300842358604091	0.000294290759270159	0.979619565217391	0.977341389728097	0.0625	0.0625
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. non-rot."	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.204390388608721	0.181950509461426	0.00118659151587066	0.00174672489082969	0.973875181422351	0.9744	0.181818181818182	0.272727272727273
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. non-rot."	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.160090191657272	0.141430948419301	0	0.000277315585135885	0.963028169014085	0.96078431372549	0	0.0476190476190476
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. non-rot."	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.162573099415205	0.131152204836415	0.00087719298245614	0.00113798008534851	0.973021582733813	0.969631236442516	0.166666666666667	0.222222222222222
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. non-rot."	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.176918570591681	0.142775881683732	0.000292911540714704	0.000284414106939704	0.973509933774834	0.968127490039841	0.0588235294117647	0.0588235294117647
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. non-rot."	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.238329238329238	0.2	0.000614250614250614	0.00119047619047619	0.983247422680412	0.983630952380952	0.133333333333333	0.266666666666667
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. non-rot."	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.199054932073243	0.175789168838691	0	0	0.992581602373887	0.991762767710049	0	0
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. non-rot."	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.166333808844508	0.144136579904842	0.000855920114122682	0.000839630562552477	0.993138936535163	0.992233009708738	0.428571428571429	0.428571428571429
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. non-rot."	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.171682430495844	0.152198421645998	0.00286615075952995	0.00338218714768884	0.984974958263773	0.987037037037037	0.526315789473684	0.631578947368421
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. non-rot."	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.173027259684362	0.145098039215686	0.00143472022955524	0.00168067226890756	0.963515754560531	0.959459459459459	0.185185185185185	0.222222222222222
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. rot."	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.151338766006985	0.136346227499043	0.000194024058983314	0.000191497510532363	0.987179487179487	0.985955056179775	0.0909090909090909	0.0909090909090909
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. rot."	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.228910643615913	0.194090265128516	0.000624869818787753	0.000809552722121028	0.992720655141037	0.992700729927007	0.272727272727273	0.363636363636364
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. rot."	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.21899897854954	0.189830508474576	0	0.000199401794616152	0.994402985074627	0.994747899159664	0	0.166666666666667
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. rot."	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.169844702182033	0.15620749951428	0.000982897582071948	0.00136001554303478	0.981481481481482	0.982587064676617	0.238095238095238	0.333333333333333
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. rot."	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.245409015025042	0.194555644515612	0	0.000200160128102482	0.993197278911565	0.992798353909465	0	0.125
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. rot."	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.191409342834521	0.169873663751215	0.000989707046714173	0.000971817298347911	0.982419855222337	0.980549199084668	0.227272727272727	0.227272727272727
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. rot."	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.199715273540777	0.164199723702388	0.0012202562538133	0.00157884349713835	0.991853360488798	0.992788461538462	0.428571428571429	0.571428571428571
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. rot."	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.124835988753515	0.0988829884636513	0.000749765698219306	0.00183116645303058	0.981981981981982	0.988888888888889	0.25	0.625
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. rot."	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.179441823899371	0.164338377958867	0.00216194968553459	0.00232828870779977	0.984665936473165	0.984651711924439	0.44	0.48
"18 demes"	"2-way"	"10-5 to 10-2"	"dist. rot."	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.150698215671063	0.119856549641374	0.00116369278510473	0.00151000377500944	0.994851994851995	0.996850393700787	0.6	0.8
"18 demes"	"2-way"	"10-5 to 10-2"	"prox. non-rot."	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.169265033407572	0.142235518085396	0	0.00027196083763938	0.978618421052632	0.977055449330784	0	0.0769230769230769
"18 demes"	"2-way"	"10-5 to 10-2"	"prox. non-rot."	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.157745681110167	0.150900900900901	0.0011328235627301	0.00168918918918919	0.978456014362657	0.98134328358209	0.25	0.375
"18 demes"	"2-way"	"10-5 to 10-2"	"prox. non-rot."	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.152618314197704	0.132947976878613	0.000280033604032484	0.000275254610514726	0.992660550458716	0.991718426501035	0.2	0.2
"18 demes"	"2-way"	"10-5 to 10-2"	"prox. non-rot."	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.155492957746479	0.141982182628062	0.000563380281690141	0.00139198218262806	0.985507246376812	0.990196078431373	0.2	0.5
